STRING_KEY,STRING_VALUE,CATEGORY_NAME,REC_DATE,REC_FUL_NAM,REC_STATUS,COUNTRY_CODE,LANG_CODE
Admin_CreateAmendment_pnlCapAvailableTitle,Available Record Types (0 items),ACA Admin,29-Aug-08,ADMIN,A,US,en
fee.apply_payment.Available_credit.label,Available Credit,Portlet - Available Credit,11-Apr-08,DLL,A,US,en
menubar.formlayoutedit.availfield.label,Available Fields,Button - GenericView,31-Aug-04,ADMIN,A,US,en
genericview.genericviewform.availablefields.label,Available Fields,Portlet - Genericview Form,31-Aug-04,DLL,A,US,en
Admin_SectionProperty_AvailableFields,Available Fields,ACA Admin,4/21/2008,ADMIN,A,US,en
common.availableFields.label,Available Fields,Portlet - Common,25-Jul-08,DLL,A,US,en
common.availableTables.label,Available Tables,Portlet - Common,25-Jul-08,DLL,A,US,en
error.js.genericscreenForm.available,Available Fields,Error - Js,25-Jul-08,DLL,A,US,en
genericscreen.genericscreenFields.availableFields.title,Available Fields,Portlet - Genericview,25-Jul-08,DLL,A,US,en
genericview.association.availablegroups.label,Available Groups,Portlet - Genericview Associate,31-Aug-04,DLL,A,US,en
inspection.selectrequired.availableInspectionType.label,Available Inspection Types,Inspections Required List_264,14-Apr-09,DLL,A,US,en
genericview.association.availablemodules.label,Available Modules,Portlet - Genericview Associate,31-Aug-04,DLL,A,US,en
per_permitType_label_permitType,Available Record Types:,ACA Admin,10/10/2007 14:06,ADMIN,A,US,en
admin_report_role_available_report,Available Reports,ACA Admin,4/14/2009,ADMIN,A,US,en
ams.attributetable.availabletables.label,Available Tables,Admin - Attribute Table,24-Mar-09,AMS,A,US,en
calendar.workload.mark.availableTime.label,Available Time,Portlet - Calendar Workload,4/24/2009,ADMIN,A,US,en
aca_calendar_avaliable_times,Available Times for {0},ACA Admin,5/22/2008,ADMIN,A,US,en
genericview.association.availableusers.label,Available Users,Portlet - Genericview Associate,31-Aug-04,DLL,A,US,en
crystal.crystalform.average.label,Average,Portlet - Crystal,25-Jul-08,DLL,A,US,en
document.role.list.allACAUser,All ACA Users,Portlet -Document Role,6/15/2009,ADMIN,A,US,en
admin_searchrole_gridtitle_acausers,All ACA Users,ACA Admin,9/14/2009,ADMIN,A,US,en
menubar.datafilter.back.label,Back,Button - Data Filter,31-Aug-04,DLL,A,US,en
menubar.general.back.label,Back,Menu - Common,31-Aug-04,DLL,A,US,en
menubar.general.back.alt,Back,Menu - Common - Alt,31-Aug-04,DLL,A,US,en
ams.asset.distribute.back.label,Back,WO Distribution Form,4/22/2009,DLL,A,US,en
htmlarea.editor.bgColor.label,Background Color,Portlet - editor,25-Jul-08,DLL,A,US,en
crystal.crystalportlet.bgcolor.label,Background Color (Hexadecimal),Portlet - SmartCharts List/SmartCharts Search_201/203,31-Aug-04,ADMIN,A,US,en
cap.summary.balance.label,Balance,Portlet - CAP Summary_209,31-Aug-04,ADMIN,A,US,en
fee.invoicelist.balance.label,Balance,Portlet - Invoice List_20011,31-Aug-04,DLL,A,US,en
payment.processing.pay.balance.label,Balance,Portlet - Payment Processing,24/4/2008,Jebel,A,US,en
fee.setpaymentlist.balance.label,Balance,Portlet - Set Payment,18-Jan-07,ADMIN,A,US,en
cap.capdetail.balance.label,Balance,Portlet - Single Entry CAP Form_112,8-Jun-05,DLL,A,US,en
cap.caplist.balance.label,Balance,Portlet - CAP List/My CAP List_111/114,20-Jul-05,DLL,A,US,en
trustaccount.trustaccountlist.balance.label,Balance,Portlet - TrustAccountList/TrustAccountForm_21065/21066,19-Sep-05,DLL,A,US,en
cap.tabSummary.balance.label,Balance,Tab bar - CAP,13-May-08,ADMIN,A,US,en
ACA_CapPayment_TrustAccountInfo_Balance,Balance,ACA Admin,25-Jul-08,ADMIN,A,US,en
fee.batch.balanceDue.label,Balance Due,Admin,1/17/2008 14:06,ADMIN,A,US,en
spokane.receiptViewform.balanceDue.label,Balance Due,Portlet - Spokane,25-Jul-08,DLL,A,US,en
education.continuingEducationForm.balanceDue.label,Balance Due,Portlet - ContinuingEducation,7/31/2009 14:06,ADMIN,A,US,en
payment.processing.receiptsummary.balance.label,Balance:,Payment Processing,7/30/2008,Cashier Tools,A,US,en
per_permitPayFee_label_bankAccountInfo,Bank Account Information:,ACA Admin,10/10/2007 14:06,ADMIN,A,US,en
ams.pmschedule.closedateinfo.label,Base on the Closed Date of the previous Work Orders,Portlet - PM Schedule Form_2062,3/10/2009 14:55,ADMIN,A,US,en
ams.pmschedule.completedateinfo.label,Base on the Completed Date of the previous Work Orders,Portlet - PM Schedule Form_2062,3/10/2009 14:55,ADMIN,A,US,en
reportservice.authtype.basic,Basic Authentication,Common,21-Nov-08,Admin,A,US,en
reportservice.authtype.oracleas.sso,SSO Authentication,Common,9-Sep-09,Admin,A,US,en
fee.inputBatchNumber.batch.label,Batch #:,portlet - Fee,25-Jul-08,DLL,A,US,en
admin.setup.batchEngine.label,Batch Engine,Portlet - Setup Administration,18/9/2008,DLL,A,US,en
ams.pmschedulelog.pmschedulelogform.logBatch.label,Batch ID,Portlet - PM Schedule Log_2241,2-Mar-06,AMS,A,US,en
tabbar.aa.event.manager.setup.batchjob.label,Batch Job,category,31-Aug-04,DLL,A,US,en
tabbar.aa.batchjob.batchjob.alt,Batch Job,Tab bar - AA Application,31-Aug-04,DLL,A,US,en
tabbar.aa.batchjob.batchjob.label,Batch Job,Tab bar - AA Batch Job,31-Aug-04,DLL,A,US,en
tabbar.aa.batchjob.batchjobold.label,Batch Job (old),Tab bar - AA Batch Job,31-Aug-04,DLL,A,US,en
tabbar.aa.batchjob.batchjobold.alt,Batch Job (old),Tab bar - AA Batch Job - Alt,31-Aug-04,DLL,A,US,en
batchJob.batchJobs.label,Batch Jobs,Batch Engine,18/9/2008,DLL,A,US,en
feevaluation.occupancygroup.tab.batchupdate.label,Batch Update,Admin - Valuation Calculator,15-Oct-08,ADMIN,A,US,en
structure.refstructurelist.baths.label,Baths,Portlet - Reference Structure List_30084,31-Aug-04,DLL,A,US,en
error.js.PolicyUtils.appTypeConfirmMessage,"Because all FID security cleaned, the record in the list will be removed. Are you sure?",Error - Js,25-Jul-08,DLL,A,US,en
error.js.PolicyUtils.inspTypeConfirmMessage,"Because all inspection security cleaned, the record in the list will be removed. Are you sure?",Error - Js,25-Jul-08,DLL,A,US,en
structure.refstructurelist.beds.label,Beds,Portlet - Reference Structure Search_30083,31-Aug-04,DLL,A,US,en
refParcel.parcelGenealogy.before.label,Before,Portlet - Parcel Genealogy Summary View_21085,10/10/2005,VXU,A,US,en
errors.quickQueries.beforeNotComeWithPairs.label,The parentheses '(' and ')' must come in pairs before {0}.,Portlet - My QuickQueries,25-Dec-08,DLL,A,US,en
activity.activitysearchform.begindate.label,Begin Date,Portlet - Activity Search_30,31-Aug-04,DLL,A,US,en
fee.cashierSessionlist.sessionStartTime.label,Begin Time,Portlet - Cashier Session List_21090,9-Oct-05,Troy,A,US,en
fee.cashierSessionSearchlist.sessionStartTime.label,Begin Time,Portlet - Cashier Session Search List_21093,9-Oct-05,Troy,A,US,en
fee.cashierSessionsearch.sessionStartTime.label,Begin Time,Portlet - Cashier Session Search_21091,9-Oct-05,Troy,A,US,en
fee.cashierSessionsearch.beginTimeFrom.label,Begin Time From,Portlet - Cashier Session Search_21091,9-Oct-05,Troy,A,US,en
fee.cashierSessionsearch.beginTimeTo.label,Begin Time To,Portlet - Cashier Session Search_21091,9-Oct-05,Troy,A,US,en
fee.cashierSession.beginTime.label,Begin Time:,Portlet -Fee,6-Sep-04,DLL,A,US,en
expression.expressions.behavior.form.label,Behavior:,Portlet - Expression,14-May-08,Jason Tian,A,US,en
message.ams.asset.insufficientprivilege,The following assets will not be updated due to insufficient user privileges.,AAM Asset,3/3/2009,ADMIN,A,US,en
message.ams.cap.insufficientprivilege,Below Records will not be updated due to insufficient privilege,AAM Asset,3/3/2009,ADMIN,A,US,en
errors.xrefcap.update.confirm.title.label,Below is the updated Record Detail summary for Related Records {0}. Please confirm updates.,Portlet - XrefCap,1/29/2007,DLL,A,US,en
errors.parcel.number.range,Between 0.00 and 100000000000.00,Error - Common,26-Jan-05,DLL,A,US,en
error.js.genericviewForm.beyondThe,Beyond the outer boundary.,Error - Js,25-Jul-08,DLL,A,US,en
error.js.genericviewForm.beyondTheOuter,Beyond the outer boundary.,Error - Js,25-Jul-08,DLL,A,US,en
timeaccount.daily.searchTimeLog.billable.label,Billable,Portlet - Daily Time Accounting Log Search Form ,21/4/2008,ADMIN,A,US,en
timetype.timetypeForm.billableFlag.label,Billable,Portlet - Time Accounting Types Form,25/3/2008,ADMIN,A,US,en
timetype.timetypeList.billableFlag.label,Billable,Portlet - Time Accounting Types List,25/3/2015,ADMIN,A,US,en
workflow.historyedit.billable.label,Billable,Portlet - Workflow History Edit_21047,31-Aug-04,DLL,A,US,en
workflow.historylist.billable.label,Billable,Portlet - Workflow History List_79,22-Jun-05,Troy,A,US,en
workflow.historyview.billable.label,Billable,Portlet - Workflow History View_83,31-Aug-04,DLL,A,US,en
workflow.supervisor.billable.label,Billable,Portlet - Workflow Task Edit Form_21045,10-Jun-05,DLL,A,US,en
timeaccount.daily.timelist.billable.label,Billable,Portlet -Daily Time Accounting List,21/3/2008,ADMIN,A,US,en
inspection.inspectionlist.inspBillable.label,Billable,Portlet - Inspection List/Cap Inspection List_210/220,31-Mar-09,ADMIN,A,US,en
fee.payForm.billed.label,Billed,Portlet - Fee,25-Jul-08,DLL,A,US,en
payment.processing.receiptsummary.billedTendered.label,Billed Tendered:,Payment Processing,7/30/2008,Cashier Tools,A,US,en
per_permitPayFee_lable_chkDefContactInfo,Billing Information:,ACA Admin,10/10/2007 14:06,ADMIN,A,US,en
contact.personList.birthDate.label,Birth Date,Portlet - Auto Pay,8/7/2008,White,A,US,en
contact.personList.title.label,Title,Portlet - Auto Pay,12/22/2009,Admin,A,US,en
contact.contactform.birthDate.label,Birth Date,Portlet - Contact,8/7/2008,White,A,US,en
people.professional.birthdate.label,Birth Date,Portlet - Professional,7-Aug-08,ADMIN,A,US,en
publicuser.registerform.birthDate.label,Birth Date,Portlet - publicuser register,12-Aug-08,DLL,A,US,en
acc_contactForm_label_birthDate,Birth Date:,ACA Admin,8-Aug-08,ADMIN,A,US,en
LicenseEdit_LicensePro_label_birthDate,Birth Date:,ACA Admin,20-Aug-08,ADMIN,A,US,en
per_appInfoEdit_label_birthDate,Birth Date:,ACA Admin,20-Aug-08,ADMIN,A,US,en
skin.skinSelect.black.label,Black,Portlet - Skin,25-Jul-08,DLL,A,US,en
common.blank.label,Blank,Common,31-Aug-04,DLL,A,US,en
parcel.parcelList.block.label,Block,Portlet - Parcel List_20018,31-Aug-04,ADMIN,A,US,en
address.refparcellist.block.label,Block,Portlet - ref Address Parcel List,18-Aug-06,DLL,A,US,en
refParcel.parcelNew.block.label,Block,Portlet - Reference Parcel Form_20036,31-Aug-04,SYSTEM,A,US,en
parcel.parcelForm.block.label,Block,Portlet - Single Entry Parcel Form_20021,31-Aug-04,ADMIN,A,US,en
cap.capsearch.block.label,Block,Portlet - CAP List/My CAP List_111/114,31-Aug-04,DLL,A,US,en
kiva.parcel.parcellist.block.label,Block,Portlet - Kiva Parcel Search/Kiva Parcel List_137/138, 28-Jan-05,AMS,A,US,en
APO_ParcelView_Block_Header,Block,ACA Admin,24-Dec-07,ADMIN,A,US,en
calendar.daily.type.block.out.label,Block Out,Portlet - Calendar,25-Jul-08,DLL,A,US,en
calendar.calendarClone.blockOutDays.label,Block Out Days,Portlet - Calendar,25-Jul-08,DLL,A,US,en
APO_ParcelDetail_lbl_Parcel_Block,Block:,ACA Admin,24-Dec-07,ADMIN,A,US,en
APO_Search_by_Parcel_Block,Block:,ACA Admin,24-Dec-07,ADMIN,A,US,en
per_parcel_label_block,Block:,ACA Admin,10/25/2007 14:09,ADMIN,A,US,en
calendar.workload.mark.blockOut.label,Block-Out,Portlet - Calendar Workload,4/24/2009,ADMIN,A,US,en
skin.skinSelect.blue.label,Blue(default),Portlet - Skin,25-Jul-08,DLL,A,US,en
Admin_FieldProperty_BodyText,Body Text,ACA Admin,4/12/2008,ADMIN,A,US,en
htmlarea.editor.bold.label,Bold,Portlet - editor,25-Jul-08,DLL,A,US,en
parcel.parcelList.book.label,Book,Portlet - Parcel List_20018,31-Aug-04,ADMIN,A,US,en
address.refparcellist.book.label,Book,Portlet - ref Address Parcel List,18-Aug-06,DLL,A,US,en
refParcel.parcelNew.book.label,Book,Portlet - Reference Parcel Form_20036,31-Aug-04,SYSTEM,A,US,en
parcel.parcelForm.book.label,Book,Portlet - Single Entry Parcel Form_20021,31-Aug-04,ADMIN,A,US,en
kiva.parcel.parcellist.book.label,Book,Portlet - Kiva Parcel Search/Kiva Parcel List_137/138, 28-Jan-05,AMS,A,US,en
parcel.historylist.bookpageparcel.label,Book Page Parcel,Portlet - parcel History List,31-Aug-04,ADMIN,A,US,en
permitplus.parcel.parcellist.bpl.label,Book/Page/lot,Portlet - PermitPlus Parcel Search/PermitPlus Parcel List_127/128,11-Oct-04,ADMIN,A,US,en
APO_ParcelDetail_lbl_Parcel_Book,Book:,ACA Admin,24-Dec-07,ADMIN,A,US,en
per_parcel_label_book,Book:,ACA Admin,10/25/2007 14:09,ADMIN,A,US,en
cap.caplist.bookingFlag.label,Booking,Portlet - CAP List,13-Aug-07,ANDERSON,A,US,en
datafilter.datafilterview.booleanlogic.label,Boolean Logic,Portlet - Data Filter Form,31-Aug-04,DLL,A,US,en
expression.executeExpressionIn.both,Both,Portlet -Expression,7/5/2008,Anderson,A,US,en
common.both.label,Both ,Common,12-Aug-08,DLL,A,US,en
iscript.scriptBranchList.scriptBranchID.label,Branch #,Portlet - IntelliScript Script Branch List_56,25-Sep-05,DLL,A,US,en
tabbar.iscript.scriptbranches.label,Branches,Tab bar - Script,31-Aug-04,DLL,A,US,en
tabbar.iscript.pagebranch.label,Branches,Tab bar - Script - Page,31-Aug-04,DLL,A,US,en
acc_userInfoForm_label_firstCarBrand,Brand of First Car,ACA Admin,10/10/2007 14:06,ADMIN,A,US,en
capcross.reflist.srdesc.label,Brief Description,Portlet - CAP Cross Reference List_110,31-Aug-04,DLL,A,US,en
contentcustomize.contentcustomizeform.contentdescription.label,Brief Description,Portlet - Content Template Customize Portlet_222,5-Feb-05,Andrew,A,US,en
capcross.list.srdesc.label,Brief Description,Portlet - Reference CAP List_108,31-Aug-04,DLL,A,US,en
servicerequest.servicerequestdetail.shortdescription.label,Brief Description,Portlet - SR Form_2,31-Aug-04,DLL,A,US,en
capcross.form.shortdescription.label,Brief Description,Portlet - XRef CAP Form_109,31-Aug-04,DLL,A,US,en
servicerequest.servicerequestlist.srdesc.label,Brief Description,Portlet - SR List/My SR List_1/4,31-Aug-04,DLL,A,US,en
ACA_FileUploadPage_Label_Browse,Browse,ACA Admin,25-Jul-08,ADMIN,A,US,en
ACA_TopPage_Department_Building,Building,ACA Admin,25-Jul-08,ADMIN,A,US,en
spokane.receiptViewform.buildDept.label,Building Department,Portlet - Spokane,25-Jul-08,DLL,A,US,en
menu.menuitem.builtinitem.label,Built-in Menu Items,Portlet - Menu Item Form,11/9/2006,DLL,A,US,en
htmlarea.editor.bulletlist.label,Bulleted List,Portlet - editor,25-Jul-08,DLL,A,US,en
bizentity.sysuser.bureaucode.label,Bureau Code,Portlet - BizEntity of Sys User,31-Aug-04,DLL,A,US,en
bizentity.department.bureaucode.label,Bureau Code,Portlet - Department,31-Aug-04,DLL,A,US,en
ACA_TopPage_MenuTips_Business,Business,ACA Admin,25-Jul-08,ADMIN,A,US,en
per_permitPayFee_AcctType_Business,Business,ACA Admin,25-Jul-08,ADMIN,A,US,en
asitabledrilldown.popwindow.businessActivity.label,Business Activity,Portlet - ASI Table Drill Down,3-Mar-09,DLL,A,US,en
aca_sys_drill_down_search_lbl,Business Activity:,ACA Admin,3/10/2009,ADMIN,A,US,en
per_tradeNameDetail_label_businessPartner,Business and Partner Information,ACA Admin,8/20/2008 11:25,ADMIN,A,US,en
payment.processing.receiptsummary.businessDate.label,Business Date:,Payment Processing,7/30/2008,Cashier Tools,A,US,en
people.professional.businesslicexpdate.label,Business Lic Exp Date,Portlet - Professional,31-Aug-04,DLL,A,US,en
people.professional.businesslicense.label,Business License #,Portlet - Professional,31-Aug-04,DLL,A,US,en
message.capprofessional.businesslicense.expired,Business License expired or is inactive.,Error - Inspections,10-Mar-06,ADMIN,A,US,en
ams.part.partcontactform.businessName.label,Business Name,Portlet - AMS Part Contact Form,1-Mar-06,DLL,A,US,en
contactlist.businessname.label,Business Name,Portlet - Contact List,31-Aug-04,DLL,A,US,en
pa.payment.businessname.label,Business Name,Portlet - PA Payment Form_5001,31-Aug-04,PA,A,US,en
pa.people.license.businessName.label,Business Name,Portlet - PA People License,14-Sep-04,Trulan,A,US,en
ams.part.partlocationform.businessName.label,Business Name,Portlet - Part Location Form,1-Mar-06,DLL,A,US,en
bizentity.people.businessname.label,Business Name,Portlet - PeopleBizEntity of Sys User,31-Aug-04,DLL,A,US,en
people.professional.businessname.label,Business Name,Portlet - Professional,31-Aug-04,DLL,A,US,en
publicuser.registerform.businessname.label,Business Name,Portlet - publicuser register,31-Aug-04,DLL,A,US,en
contact.ref.relation.label,Business Name,Portlet - Reference Contact List,31-Aug-04,DLL,A,US,en
contact.refcontactsearch.businessname.label,Business Name,Portlet - Reference Contact Search,31-Aug-04,DLL,A,US,en
kiva.professional.professionallist.businessname.label,Business Name,Portlet - Kiva Professional Search/Kiva Professional List_141/142, 28-Jan-05,AMS,A,US,en
permitplus.professional.professionallist.businesslic.label,Business Name,Portlet - PermitPlus Professional Search/List_131/132,11-Oct-04,ADMIN,A,US,en
licenseedit_licensepro_licenselist_businessname,Business Name,ACA Admin,3/13/2009 15:41,ADMIN,A,US,en
per_permitlist_label_licenselistbusinessname,Business Name,ACA Admin,3/13/2009 15:43,ADMIN,A,US,en
cap.tabSummary.businessname.label,Business Name,Portlet - CAP Summary_209,31-May-08,ADMIN,A,US,en
cap.tabSummary.businesslicense.label,Business License #,Portlet - CAP Summary_209,16-Jul-09,ADMIN,A,US,en
people.professional.businessname2.label,Business Name 2,Portlet - Professional,7-Aug-08,ADMIN,A,US,en
Admin_FieldProperty_ButtonLabel,Button Label,ACA Admin,4/18/2008,ADMIN,A,US,en
address.refaddressform.inspectiondistrict.byagis.label,By AGIS,Portlet - Reference Address Form_8,31-Aug-04,DLL,A,US,en
ams.asset.distributeby.assetsize.label,By Asset Size,WO Distribution Form,4/13/2009,DLL,A,US,en
ams.asset.distributeby.byassetType.label,By Asset Type,WO Distribution Form,4/13/2009,DLL,A,US,en
address.refaddressform.inspectiondistrict.bydialog.label,By Dialog,Portlet - Reference Address Form_8,31-Aug-04,DLL,A,US,en
ams.asset.distributeby.bymanual.label,By Manual Allocation,WO Distribution Form,4/22/2009,DLL,A,US,en
ams.asset.distributeby.assetcount.label,By Number of Assets,WO Distribution Form,4/13/2009,DLL,A,US,en
genericview.genericviewelemprop.byrange.label,By Range,Error - Common,13-Jun-09,DLL,A,US,en
